result,answer,code,id,query,img_path,possible_answers
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""counter"");return bool_to_yesno(t[0].verify_property(""counter"",""brown""))}']",201528099,Is the color of the counter brown?,/root/Datasets/./images/n118102.jpg,[]
None,man,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""person"");const n=t[0];const r=n.llm_query(""Who is walking across the crosswalk?"",!1);return r}']",201641219,Who is walking across the crosswalk?,/root/Datasets/./images/n532213.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);return e.exists(""toothbrush"")}']",201770721,Are there toothbrushes in this picture?,/root/Datasets/./images/n310625.jpg,[]
None,countertop,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""banana bunch"");return t[0].llm_query(""What does the banana bunch hang above?"",!1)}']",201756948,What does the banana bunch hang above?,/root/Datasets/./images/n567860.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""fence"");return bool_to_yesno(t.length>0)}']",20247294,Is there any fence in front of the bushes?,/root/Datasets/./images/n223750.jpg,[]
None,elephant,"[' function execute_command(image){const imagePatch=new ImagePatch(image);const womanPatches=imagePatch.find(""woman"");const womanPatch=womanPatches[0];return womanPatch.llmQuery(""What kind of animal is the woman?"",!1)}']",20936230,Which kind of animal is the woman on?,/root/Datasets/./images/n44249.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""plate"");const n=t[0];return bool_to_yesno(n.verify_property(""round"")&&n.verify_property(""red""))}']",20210881,Does the plate to the right of the container have round shape and red color?,/root/Datasets/./images/n312206.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""poster"");t.sort((a,b)=>a.width-b.width);return bool_to_yesno(t[0].height<t[0].width)}']",201980737,Is the poster that is not horizontal short and narrow?,/root/Datasets/./images/n249903.jpg,[]
None,desk,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""desk"");const n=e.find(""sofa"");t.sort((a,b)=>a.computeDepth()-b.computeDepth());return t[0].simpleQuery(""What is this?"")}']",201498001,"Which kind of furniture is this, a desk or a sofa?",/root/Datasets/./images/n315887.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);return bool_to_yesno(e.exists(""men"")||e.exists(""skateboarders""))}']",202101048,Are there any men or skateboarders?,/root/Datasets/./images/n472825.jpg,[]
None,man,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""person"");return t[0].llm_query(""Who is sitting?"",!1)}']",202119151,Who is sitting?,/root/Datasets/./images/n544255.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""window"");return bool_to_yesno(t[0].verify_property(""window"",""clear and open""))}']",201080033,Does the window look clear and open?,/root/Datasets/./images/n23181.jpg,[]
None,girl,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""hair clip"");return t[0].llm_query(""Who wears the hair clip?"",!1)}']",201068435,Who wears the hair clip?,/root/Datasets/./images/n159802.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const n=e.find(""rock"");return bool_to_yesno(n[0].verify_property(""rock"",""brown"")&&n[0].verify_property(""rock"",""huge""))}']",20492084,Are the rocks both brown and huge?,/root/Datasets/./images/n335542.jpg,[]
None,brown,"[' function execute_command(image){const imagePatch=new ImagePatch(image);const rockPatches=imagePatch.find(""small rocks"");const groundPatches=imagePatch.find(""ground"");const rockPatch=rockPatches[0];const groundPatch=groundPatches[0];return rockPatch.llmQuery(`What color are ${rockPatch.simpleQuery(""What is the name of the rock?"")} on top of ${groundPatch.simpleQuery(""What is the name of the ground?"")}?`,!1)}']",20492087,Which color are the small rocks that are lying on top of the ground?,/root/Datasets/./images/n335542.jpg,[]
None,left,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""couch"");const n=e.find(""man"");const o=t[0].left<n[0].left;return bool_to_yesno(o)}']",20307329,Is the couch to the left or to the right of the man?,/root/Datasets/./images/n554880.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""vase"");const n=e.find(""lamp"");const r=t[0].verify_property(""vase"",""white"");const i=t[0].verify_property(""vase"",""triangular"");const s=n[0].verify_property(""lamp"",""white"");const o=n[0].verify_property(""lamp"",""triangular"");return bool_to_yesno(r&&i&&s&&o)}']",201804770,Is the vase next to the lamp white and triangular?,/root/Datasets/./images/n51002.jpg,[]
None,asian,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""girl"");const n=t[0];return n.llm_query(""What is the ethnicity of the person in the image?"",!1)}']",201068382,Is this girl Caucasian or Asian?,/root/Datasets/./images/n159802.jpg,[]
None,large,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""sink"");return t[0].compute_depth()}']",20518557,How big is the sink?,/root/Datasets/./images/n141939.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""eye glasses"");return bool_to_yesno(t[0].verify_property(""eye glasses"",""black""))}']",201430804,Do the eye glasses look black?,/root/Datasets/./images/n206785.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""metallic desks"");const n=e.find(""boxes"");return bool_to_yesno(t.length>0||n.length>0)}']",20381201,Do you see either any metallic desks or boxes?,/root/Datasets/./images/n398257.jpg,[]
None,yes,"[' function execute_command(image){const t=new ImagePatch(image);const n=t.find(""towel"");const e=t.find(""floor"");return bool_to_yesno(n[0].verify_property(""towel"",""color"")!==e[0].verify_property(""floor"",""color""))}']",20518226,Does the towel have a different color than the floor?,/root/Datasets/./images/n141939.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""platform"");const n=e.find(""post"");return bool_to_yesno(t[0].verify_property(""material"",n[0].verify_property(""material"")))}']",202040090,Is the platform made of the same material as the post?,/root/Datasets/./images/n542609.jpg,[]
None,small,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""dog"");return t[0].compute_depth()}']",20902761,How large is the dog?,/root/Datasets/./images/n411121.jpg,[]
None,cat,"[' function execute_command(image){const e=new ImagePatch(image);return e.llm_query(""What animal is it?"",!1)}']",201247103,What animal is it?,/root/Datasets/./images/n83784.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""tire"");return bool_to_yesno(t[0].verify_property(""tire"",""green"")&&t[0].verify_property(""tire"",""round""))}']",20244550,Is that tire green and round?,/root/Datasets/./images/n19152.jpg,[]
None,left,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""people"");t.sort((a,b)=>a.left-b.left);return bool_to_yesno(t[0].left<t[1].left)}']",202040099,Are the people on the right side or on the left?,/root/Datasets/./images/n542609.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""toaster"");return bool_to_yesno(t[0].verify_property(""toaster"",""rectangular"")&&t[0].verify_property(""toaster"",""black""))}']",202219022,Is that toaster rectangular and black?,/root/Datasets/./images/n578564.jpg,[]
None,yes,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""sheet"");return bool_to_yesno(t[0].verify_property(""sheet"",""soft""))}']",20295404,Are the sheets soft?,/root/Datasets/./images/n162586.jpg,[]
None,rectangular,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""toaster"");const n=e.find(""chalkboard"");const o=t[0].verticalCenter-n[0].verticalCenter;return o>0?""up"":""down""}']",202219027,What shape is the toaster that is below the chalkboard?,/root/Datasets/./images/n578564.jpg,[]
None,purple,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""sheets"");return bool_to_yesno(t[0].verify_property(""sheets"",""white"")||t[0].verify_property(""sheets"",""purple""))}']",20295400,Are the sheets near the woman white or purple?,/root/Datasets/./images/n162586.jpg,[]
None,cords,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""outlet"");return t[0].llm_query(""What is plugged into the outlets?"",!1)}']",201175619,What is plugged into the outlets?,/root/Datasets/./images/n357784.jpg,[]
None,bottom,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""open purse"");return bool_to_yesno(t[0].verticalCenter<e.height/2)}']",20349836,Is the open purse in the bottom part or in the top of the photo?,/root/Datasets/./images/n468864.jpg,[]
None,sofa,"[' function execute_command(image){const imagePatch=new ImagePatch(image);const furniturePatches=imagePatch.find(""furniture"");const boyPatches=imagePatch.find(""boy"");const boyPatch=boyPatches[0];const boyVerticalCenter=boyPatch.verticalCenter;const furniturePatchesSortedByVerticalCenter=furniturePatches.sort((a,b)=>a.verticalCenter-b.verticalCenter);for(const furniturePatch of furniturePatchesSortedByVerticalCenter){if(furniturePatch.verticalCenter>boyVerticalCenter){return furniturePatch.simpleQuery(""What kind of furniture is this?"")}}}']",201064981,Which kind of furniture is the boy sitting in?,/root/Datasets/./images/n88933.jpg,[]
None,sofa,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""person"");const n=e.find(""food"");const r=t[0].right;const o=n[0].right;return e.llm_query(`What kind of furniture is the person to the right of the food sitting in?`,!1)}']",201064980,What kind of furniture is the person to the right of the food sitting in?,/root/Datasets/./images/n88933.jpg,[]
None,coffee table,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""furniture"");t.sort((a,b)=>a.verify_property(""furniture"",""rectangular"")-b.verify_property(""furniture"",""rectangular""));return t[0]}']",20667504,Which kind of furniture is rectangular?,/root/Datasets/./images/n181355.jpg,[]
None,utensil holder,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""counter"");return t[0].llm_query(""What\'s sitting on the counter?"",!1)}']",202100738,What's sitting on the counter?,/root/Datasets/./images/n280089.jpg,[]
None,couch,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""furniture"");for(const n of t){if(!n.verify_property(""furniture"",""wooden"")){return n.simple_query(""What is this furniture?"")}}}']",20667500,Which kind of furniture is not wooden?,/root/Datasets/./images/n181355.jpg,[]
None,utensil holder,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""counter"");return t[0].llm_query(""What is sitting on the counter?"",!1)}']",202100737,What is sitting on the counter?,/root/Datasets/./images/n280089.jpg,[]
None,left,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""man"");return t[0].llm_query(""Which side of the picture is the man on?"",!1)}']",2076639,Which side of the picture is the man on?,/root/Datasets/./images/n214497.jpg,[]
None,couch,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""furniture"");t.sort((a,b)=>a.verify_property(""furniture"",""rectangular"")-b.verify_property(""furniture"",""rectangular""));return t[0].simple_query(""What is the shape of this furniture?"")}']",20667508,Which kind of furniture isn't rectangular?,/root/Datasets/./images/n181355.jpg,[]
None,playing,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""man"");return t[0].llm_query(""What is the man doing?"",!1)}']",202024802,What's the man doing?,/root/Datasets/./images/n369595.jpg,[]
None,no,"[' function execute_command(image){const imagePatch=new ImagePatch(image);const buildingPatches=imagePatch.find(""building"");const buildingPatch=buildingPatches[0];const helmetPatches=imagePatch.find(""helmet"");const helmetPatch=helmetPatches[0];return bool_to_yesno(buildingPatch.verify_property(""building"",""color"")!==helmetPatch.verify_property(""helmet"",""color""))}']",201987180,Do the building and the helmet have a different colors?,/root/Datasets/./images/n501951.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""vehicle"");return bool_to_yesno(t[0].verify_property(""vehicle"",""light cream""))}']",2076343,Is the vehicle that is driving light and cream colored?,/root/Datasets/./images/n173807.jpg,[]
None,no,"[' function execute_command(image){const e=new ImagePatch(image);const t=e.find(""dirt"");return bool_to_yesno(t[0].verify_property(""dirt"",""white"")&&t[0].verify_property(""dirt"",""light""))}']",202081924,Is the dirt white and light?,/root/Datasets/./images/n433692.jpg,[]
